id,question,reference_answer,student_answer,label,human_score,subject
191,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়। এই ঘটনা ইতিহাসে গুরুত্বপূর্ণ এবং আমরা এটি থেকে অনেক শিক্ষা নিতে পারি। পাঠ্যপুস্তকেও এটি উল্লেখ আছে।",correct,83,বিজ্ঞান
192,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। তবে আমি মনে করি এই বিষয়ে আরও গবেষণা দরকার। আমার কাছে পুরো তথ্য নেই।",partially_correct,42,বিজ্ঞান
193,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।",এই ঘটনাটি কখনো ঘটেনি বলে অনেকে মনে করেন। এটি একটি ঐতিহাসিক বিভ্রান্তি।,incorrect,11,বিজ্ঞান
194,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।",correct,81,বিজ্ঞান
195,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়।",partially_correct,51,বিজ্ঞান
196,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।",partially_correct,64,বিজ্ঞান
197,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।",ফুটবল বিশ্বের সবচেয়ে জনপ্রিয় খেলা। মেসি একজন বিশ্বখ্যাত খেলোয়াড়।,incorrect,1,বিজ্ঞান
198,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এছাড়াও, এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। এছাড়াও, বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ।",correct,86,বিজ্ঞান
199,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।","বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। তবে এটি গণতন্ত্রের সাথেও সম্পর্কিত।",partially_correct,43,বিজ্ঞান
200,বিদ্যুৎ পরিবাহী ও অপরিবাহী পদার্থের পার্থক্য ব্যাখ্যা কর এবং দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বর্ণনা কর।,"বিদ্যুৎ পরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে, যেমন তামা, লোহা, অ্যালুমিনিয়াম। এগুলির মুক্ত ইলেকট্রন থাকে যা বিদ্যুৎ প্রবাহ সহজ করে। বিদ্যুৎ অপরিবাহী বা কুপরিবাহী পদার্থ হলো এমন পদার্থ যার মধ্য দিয়ে বিদ্যুৎ প্রবাহিত হতে পারে না, যেমন রাবার, কাঠ, প্লাস্টিক, কাচ। এগুলি বিদ্যুৎ সুরক্ষায় ব্যবহৃত হয়। দৈনন্দিন জীবনে বিদ্যুতের ব্যবহার বিস্তৃত: গৃহস্থালি যন্ত্রপাতি (ফ্যান, বাল্ব, রেফ্রিজারেটর), শিল্পকারখানা, যোগাযোগ মাধ্যম, হাসপাতালের যন্ত্রপাতি এবং পরিবহনে বিদ্যুৎ ব্যবহৃত হয়। আধুনিক জীবন বিদ্যুৎ ছাড়া অকল্পনীয়।",জানি না।,incorrect,2,বিজ্ঞান
201,বাংলাদেশের ভৌগোলিক অবস্থান ও জলবায়ুর বৈশিষ্ট্য বর্ণনা কর।,"বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত।","বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত।",correct,100,ভূগোল
202,বাংলাদেশের ভৌগোলিক অবস্থান ও জলবায়ুর বৈশিষ্ট্য বর্ণনা কর।,"বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত।","বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত। এই বিষয়টি পরীক্ষায় খুবই গুরুত্বপূর্ণ।",correct,93,ভূগোল
203,বাংলাদেশের ভৌগোলিক অবস্থান ও জলবায়ুর বৈশিষ্ট্য বর্ণনা কর।,"বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত।","বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। দক্ষিণে বঙ্গোপসাগর। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের।",correct,84,ভূগোল
204,বাংলাদেশের ভৌগোলিক অবস্থান ও জলবায়ুর বৈশিষ্ট্য বর্ণনা কর।,"বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার। দেশটি বন্যা, ঘূর্ণিঝড় ও জলোচ্ছ্বাসের মতো প্রাকৃতিক দুর্যোগ প্রবণ। সুন্দরবন বিশ্বের বৃহত্তম ম্যানগ্রোভ বন এই দেশেই অবস্থিত।","বাংলাদেশ দক্ষিণ এশিয়ায় অবস্থিত একটি দেশ, যা ২০°২৫' থেকে ২৬°৩৮' উত্তর অক্ষাংশ এবং ৮৮°০১' থেকে ৯২°৪১' পূর্ব দ্রাঘিমাংশের মধ্যে অবস্থিত। উত্তরে, পশ্চিমে ও পূর্বে ভারত এবং দক্ষিণ-পূর্বে মিয়ানমার সীমান্ত। দক্ষিণে বঙ্গোপসাগর। বাংলাদেশের জলবায়ু ক্রান্তীয় মৌসুমী ধরনের। গ্রীষ্মকালে উষ্ণ ও আর্দ্র, বর্ষাকালে প্রচুর বৃষ্টিপাত (জুন থেকে অক্টোবর), শীতকালে মৃদু ও শুষ্ক। বার্ষিক গড় বৃষ্টিপাত ১৫০০-৩০০০ মিলিমিটার।",partially_correct,69,ভূগোল
