id,question,reference_answer,student_answer,label,human_score,subject
167,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অং,partially_correct,48,ইতিহাস
168,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,12,ইতিহাস
169,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,24,ইতিহাস
170,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জ...,correct,95,ইতিহাস
171,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল,partially_correct,70,ইতিহাস
172,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,88,ইতিহাস
173,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অং,partially_correct,41,ইতিহাস
174,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,16,ইতিহাস
175,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আ তবে আরও তথ্য প্রয়োজন।,partially_correct,52,ইতিহাস
176,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,35,ইতিহাস
177,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,13,ইতিহাস
178,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জ...,correct,89,ইতিহাস
179,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জ...,correct,98,ইতিহাস
180,বন্দে মাতরম আন্দোলন সম্পর্কে আলোচনা কর।,বন্দে মাতরম আন্দোলন ১৯০৫ সালের পরে ব্রিটিশ বিরোধী জাতীয় আন্দোলনের একটি গুরুত্বপূর্ণ অংশ ছিল। এটি 'বন্দে মাতরম' গানকে কেন্দ্র করে ঘোরে যা সাংস্কৃতিক জাতীয়তাবাদকে প্রকাশ করে।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,24,ইতিহাস
181,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,29,ইতিহাস
182,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন,partially_correct,54,ইতিহাস
183,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী  তবে আরও তথ্য প্রয়োজন।,partially_correct,43,ইতিহাস
184,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,correct,96,ইতিহাস
185,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,9,ইতিহাস
186,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,correct,96,ইতিহাস
187,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,93,ইতিহাস
188,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী  তবে আরও তথ্য প্রয়োজন।,partially_correct,59,ইতিহাস
189,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,অধিকাংশ তথ্য সঠিক: আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথে...,partially_correct,66,ইতিহাস
190,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন,partially_correct,69,ইতিহাস
191,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,22,ইতিহাস
192,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,22,ইতিহাস
193,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,8,ইতিহাস
194,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন,partially_correct,65,ইতিহাস
195,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,27,ইতিহাস
196,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,6,ইতিহাস
197,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,7,ইতিহাস
198,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,correct,90,ইতিহাস
199,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।...,correct,87,ইতিহাস
200,আহমদ শাহ আবদালীর ভারত আক্রমণ বর্ণনা কর।,আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: আহমদ শাহ আবদালী ১৮তম শতকে আফগানিস্তানের শক্তিশালী শাসক ছিলেন। তিনি পাঁচবার ভারত আক্রমণ করেন। পানিপথের তৃতীয় যুদ্ধ তার সবচেয়ে গুরুত্বপূর্ণ বিজয় ছিল।...,correct,94,ইতিহাস
201,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,26,ইতিহাস
202,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা ,partially_correct,71,ইতিহাস
203,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা ,partially_correct,57,ইতিহাস
204,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,8,ইতিহাস
205,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,32,ইতিহাস
206,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,correct,86,ইতিহাস
207,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন,partially_correct,57,ইতিহাস
208,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা ,partially_correct,50,ইতিহাস
209,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,correct,87,ইতিহাস
210,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,86,ইতিহাস
211,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্ তবে আরও তথ্য প্রয়োজন।,partially_correct,62,ইতিহাস
212,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,30,ইতিহাস
213,আকবরের শাসনব্যবস্থা ও নীতি সম্পর্কে আলোচনা কর।,আকবর মুঘল সাম্রাজ্যের সর্বশ্রেষ্ঠ সম্রাট ছিলেন। তিনি একটি কেন্দ্রীভূত শাসনব্যবস্থা প্রতিষ্ঠা করেন এবং সাম্রাজ্যকে সংহত করেন। তার দীন-ই-ইলাহি ধর্মনীতি সকল ধর্মের প্রতি সহনশীলতা প্রকাশ করে।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,24,ইতিহাস
